SpecID,LabelBinomial,Measure,MeasureNo,Value,Date,Side
AMNH_275163,Microgale_soricoides,16_MTR,3,10.15,23/04/2013,right
AMNH_275163,Microgale_soricoides,17_CorP,3,7.07,23/04/2013,right
AMNH_275163,Microgale_soricoides,18_ConY,3,4.09,23/04/2013,right
AMNH_275163,Microgale_soricoides,19_CorCon,3,5.56,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,15_ML,1,12.98,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,16_MTR,1,8.34,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,17_CorP,1,4.31,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,18_ConY,1,2.75,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,19_CorCon,1,3.13,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,15_ML,2,13.01,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,16_MTR,2,8.39,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,17_CorP,2,4.32,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,18_ConY,2,2.74,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,19_CorCon,2,3.16,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,15_ML,3,12.99,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,16_MTR,3,8.35,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,17_CorP,3,4.31,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,18_ConY,3,2.73,23/04/2013,right
AMNH_275283,Microgale_fotsifotsy,19_CorCon,3,3.17,23/04/2013,right
AMNH_275282,Microgale_fotsifotsy,15_ML,1,13.03,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,16_MTR,1,8.38,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,17_CorP,1,4.4,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,18_ConY,1,2.8,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,19_CorCon,1,3.45,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,15_ML,2,13.01,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,16_MTR,2,8.38,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,17_CorP,2,4.38,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,18_ConY,2,2.8,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,19_CorCon,2,3.44,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,15_ML,3,13.02,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,16_MTR,3,8.37,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,17_CorP,3,4.36,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,18_ConY,3,2.8,24/04/2013,right
AMNH_275282,Microgale_fotsifotsy,19_CorCon,3,3.44,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,15_ML,1,13.5,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,16_MTR,1,8.77,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,17_CorP,1,4.46,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,18_ConY,1,2.79,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,19_CorCon,1,3.52,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,15_ML,2,13.48,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,16_MTR,2,8.76,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,17_CorP,2,4.46,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,18_ConY,2,2.79,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,19_CorCon,2,3.51,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,15_ML,3,13.48,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,16_MTR,3,8.78,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,17_CorP,3,4.45,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,18_ConY,3,2.78,24/04/2013,right
AMNH_275281,Microgale_fotsifotsy,19_CorCon,3,3.51,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,15_ML,1,13.18,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,16_MTR,1,8.38,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,17_CorP,1,4.65,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,18_ConY,1,2.86,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,19_CorCon,1,3.43,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,15_ML,2,13.2,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,16_MTR,2,8.39,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,17_CorP,2,4.67,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,18_ConY,2,2.87,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,19_CorCon,2,3.42,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,15_ML,3,8.39,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,16_MTR,3,8.4,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,17_CorP,3,4.64,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,18_ConY,3,2.86,24/04/2013,right
AMNH_275133,Microgale_fotsifotsy,19_CorCon,3,3.4,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,15_ML,1,14.36,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,16_MTR,1,8.57,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,17_CorP,1,5.11,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,18_ConY,1,3.45,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,19_CorCon,1,4.11,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,15_ML,2,14.37,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,16_MTR,2,8.58,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,17_CorP,2,5.09,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,18_ConY,2,3.47,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,19_CorCon,2,4.09,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,15_ML,3,14.34,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,16_MTR,3,8.61,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,17_CorP,3,5.1,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,18_ConY,3,3.47,24/04/2013,right
AMNH_275250,Microgale_brevicaudata,19_CorCon,3,4.07,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,15_ML,1,14.27,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,16_MTR,1,8.75,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,17_CorP,1,5.46,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,18_ConY,1,3.57,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,19_CorCon,1,4.62,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,15_ML,2,14.25,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,16_MTR,2,8.75,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,17_CorP,2,5.42,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,18_ConY,2,3.54,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,19_CorCon,2,4.62,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,15_ML,3,14.26,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,16_MTR,3,8.75,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,17_CorP,3,5.44,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,18_ConY,3,3.53,24/04/2013,right
AMNH_275251,Microgale_brevicaudata,19_CorCon,3,4.62,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,15_ML,1,14.82,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,16_MTR,1,8.91,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,17_CorP,1,5.52,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,18_ConY,1,3.74,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,19_CorCon,1,4.22,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,15_ML,2,14.81,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,16_MTR,2,8.9,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,17_CorP,2,5.52,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,18_ConY,2,3.74,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,19_CorCon,2,4.23,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,15_ML,3,14.79,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,16_MTR,3,8.86,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,17_CorP,3,5.5,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,18_ConY,3,3.74,24/04/2013,right
AMNH_275253,Microgale_brevicaudata,19_CorCon,3,4.22,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,15_ML,1,14.13,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,16_MTR,1,8.41,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,17_CorP,1,5.12,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,18_ConY,1,3.38,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,19_CorCon,1,4.1,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,15_ML,2,14.12,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,16_MTR,2,8.43,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,17_CorP,2,5.14,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,18_ConY,2,3.37,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,19_CorCon,2,4.12,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,15_ML,3,14.13,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,16_MTR,3,8.47,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,17_CorP,3,5.15,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,18_ConY,3,3.38,24/04/2013,right
AMNH_275254,Microgale_brevicaudata,19_CorCon,3,4.14,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,15_ML,1,14.36,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,16_MTR,1,8.25,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,17_CorP,1,5.14,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,18_ConY,1,3.66,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,19_CorCon,1,4.26,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,15_ML,2,14.38,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,16_MTR,2,8.27,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,17_CorP,2,5.17,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,18_ConY,2,3.66,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,19_CorCon,2,4.27,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,15_ML,3,14.37,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,16_MTR,3,8.27,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,17_CorP,3,5.17,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,18_ConY,3,3.62,24/04/2013,right
AMNH_275255,Microgale_brevicaudata,19_CorCon,3,4.25,24/04/2013,right
AMNH_275088,Microgale_drouhardi,15_ML,1,14.19,24/04/2013,right
AMNH_275088,Microgale_drouhardi,16_MTR,1,9.04,24/04/2013,right
AMNH_275088,Microgale_drouhardi,17_CorP,1,4.67,24/04/2013,right
AMNH_275088,Microgale_drouhardi,18_ConY,1,3.2,24/04/2013,right
AMNH_275088,Microgale_drouhardi,19_CorCon,1,3.47,24/04/2013,right
AMNH_275088,Microgale_drouhardi,15_ML,2,14.19,24/04/2013,right
AMNH_275088,Microgale_drouhardi,16_MTR,2,9.03,24/04/2013,right
AMNH_275088,Microgale_drouhardi,17_CorP,2,4.67,24/04/2013,right
AMNH_275088,Microgale_drouhardi,18_ConY,2,3.22,24/04/2013,right
AMNH_275088,Microgale_drouhardi,19_CorCon,2,3.45,24/04/2013,right
AMNH_275088,Microgale_drouhardi,15_ML,3,14.21,24/04/2013,right
AMNH_275088,Microgale_drouhardi,16_MTR,3,9.06,24/04/2013,right
AMNH_275088,Microgale_drouhardi,17_CorP,3,4.62,24/04/2013,right
AMNH_275088,Microgale_drouhardi,18_ConY,3,3.22,24/04/2013,right
AMNH_275088,Microgale_drouhardi,19_CorCon,3,3.48,24/04/2013,right
AMNH_275089,Microgale_drouhardi,15_ML,1,13.86,24/04/2013,right
AMNH_275089,Microgale_drouhardi,16_MTR,1,8.73,24/04/2013,right
AMNH_275089,Microgale_drouhardi,17_CorP,1,4.61,24/04/2013,right
AMNH_275089,Microgale_drouhardi,18_ConY,1,3.11,24/04/2013,right
AMNH_275089,Microgale_drouhardi,19_CorCon,1,3.49,24/04/2013,right
AMNH_275089,Microgale_drouhardi,15_ML,2,13.83,24/04/2013,right
AMNH_275089,Microgale_drouhardi,16_MTR,2,8.68,24/04/2013,right
AMNH_275089,Microgale_drouhardi,17_CorP,2,4.6,24/04/2013,right
AMNH_275089,Microgale_drouhardi,18_ConY,2,3.08,24/04/2013,right
AMNH_275089,Microgale_drouhardi,19_CorCon,2,3.49,24/04/2013,right
AMNH_275089,Microgale_drouhardi,15_ML,3,13.82,24/04/2013,right
AMNH_275089,Microgale_drouhardi,16_MTR,3,8.66,24/04/2013,right
AMNH_275089,Microgale_drouhardi,17_CorP,3,4.58,24/04/2013,right
AMNH_275089,Microgale_drouhardi,18_ConY,3,3.11,24/04/2013,right
AMNH_275089,Microgale_drouhardi,19_CorCon,3,3.51,24/04/2013,right
AMNH_275090,Microgale_drouhardi,15_ML,1,14.38,24/04/2013,right
AMNH_275090,Microgale_drouhardi,16_MTR,1,9,24/04/2013,right
AMNH_275090,Microgale_drouhardi,17_CorP,1,4.58,24/04/2013,right
AMNH_275090,Microgale_drouhardi,18_ConY,1,3.16,24/04/2013,right
AMNH_275090,Microgale_drouhardi,19_CorCon,1,3.41,24/04/2013,right
AMNH_275090,Microgale_drouhardi,15_ML,2,14.37,24/04/2013,right
AMNH_275090,Microgale_drouhardi,16_MTR,2,9.03,24/04/2013,right
AMNH_275090,Microgale_drouhardi,17_CorP,2,4.56,24/04/2013,right
AMNH_275090,Microgale_drouhardi,18_ConY,2,3.18,24/04/2013,right
AMNH_275090,Microgale_drouhardi,19_CorCon,2,3.41,24/04/2013,right
AMNH_275090,Microgale_drouhardi,15_ML,3,14.38,24/04/2013,right
AMNH_275090,Microgale_drouhardi,16_MTR,3,9.05,24/04/2013,right
AMNH_275090,Microgale_drouhardi,17_CorP,3,4.57,24/04/2013,right
AMNH_275090,Microgale_drouhardi,18_ConY,3,3.17,24/04/2013,right
AMNH_275090,Microgale_drouhardi,19_CorCon,3,3.42,24/04/2013,right
AMNH_275092,Microgale_drouhardi,15_ML,1,14.81,24/04/2013,right
AMNH_275092,Microgale_drouhardi,16_MTR,1,8.85,24/04/2013,right
AMNH_275092,Microgale_drouhardi,17_CorP,1,5,24/04/2013,right
AMNH_275092,Microgale_drouhardi,18_ConY,1,3.06,24/04/2013,right
AMNH_275092,Microgale_drouhardi,19_CorCon,1,3.56,24/04/2013,right
AMNH_275092,Microgale_drouhardi,15_ML,2,14.79,24/04/2013,right
AMNH_275092,Microgale_drouhardi,16_MTR,2,8.76,24/04/2013,right
AMNH_275092,Microgale_drouhardi,17_CorP,2,5.09,24/04/2013,right
AMNH_275092,Microgale_drouhardi,18_ConY,2,3.11,24/04/2013,right
AMNH_275092,Microgale_drouhardi,19_CorCon,2,3.57,24/04/2013,right
AMNH_275092,Microgale_drouhardi,15_ML,3,14.73,24/04/2013,right
AMNH_275092,Microgale_drouhardi,16_MTR,3,8.7,24/04/2013,right
AMNH_275092,Microgale_drouhardi,17_CorP,3,5.02,24/04/2013,right
AMNH_275092,Microgale_drouhardi,18_ConY,3,3.14,24/04/2013,right
AMNH_275092,Microgale_drouhardi,19_CorCon,3,3.55,24/04/2013,right
AMNH_275095,Microgale_drouhardi,15_ML,1,14.41,24/04/2013,right
AMNH_275095,Microgale_drouhardi,16_MTR,1,9.1,24/04/2013,right
AMNH_275095,Microgale_drouhardi,17_CorP,1,4.83,24/04/2013,right
AMNH_275095,Microgale_drouhardi,18_ConY,1,3.07,24/04/2013,right
AMNH_275095,Microgale_drouhardi,19_CorCon,1,3.51,24/04/2013,right
AMNH_275095,Microgale_drouhardi,15_ML,2,14.42,24/04/2013,right
AMNH_275095,Microgale_drouhardi,16_MTR,2,9.09,24/04/2013,right
AMNH_275095,Microgale_drouhardi,17_CorP,2,4.85,24/04/2013,right
AMNH_275095,Microgale_drouhardi,18_ConY,2,3.06,24/04/2013,right
AMNH_275095,Microgale_drouhardi,19_CorCon,2,3.52,24/04/2013,right
AMNH_275095,Microgale_drouhardi,15_ML,3,14.45,24/04/2013,right
AMNH_275095,Microgale_drouhardi,16_MTR,3,9.09,24/04/2013,right
AMNH_275095,Microgale_drouhardi,17_CorP,3,4.85,24/04/2013,right
AMNH_275095,Microgale_drouhardi,18_ConY,3,3.08,24/04/2013,right
AMNH_275095,Microgale_drouhardi,19_CorCon,3,3.52,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,15_ML,1,20.09,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,16_MTR,1,12.35,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,17_CorP,1,5.81,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,18_ConY,1,4,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,19_CorCon,1,5.88,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,15_ML,2,20.08,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,16_MTR,2,12.33,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,17_CorP,2,5.83,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,18_ConY,2,4.02,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,19_CorCon,2,5.89,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,15_ML,3,20.07,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,16_MTR,3,12.3,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,17_CorP,3,5.84,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,18_ConY,3,4.04,24/04/2013,right
AMNH_31243,Oryzorictes_tetradactylus,19_CorCon,3,5.87,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,15_ML,1,18.95,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,16_MTR,1,11.77,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,17_CorP,1,6.02,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,18_ConY,1,4.13,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,19_CorCon,1,4.85,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,15_ML,2,18.93,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,16_MTR,2,11.76,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,17_CorP,2,5.99,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,18_ConY,2,4.11,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,19_CorCon,2,4.88,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,15_ML,3,18.95,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,16_MTR,3,11.76,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,17_CorP,3,6.01,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,18_ConY,3,4.13,24/04/2013,right
AMNH_31257,Oryzorictes_tetradactylus,19_CorCon,3,4.86,24/04/2013,right
AMNH_275189,Oryzorictes_hova,15_ML,1,21.67,24/04/2013,right
AMNH_275189,Oryzorictes_hova,16_MTR,1,13.26,24/04/2013,right
AMNH_275189,Oryzorictes_hova,17_CorP,1,7,24/04/2013,right
AMNH_275189,Oryzorictes_hova,18_ConY,1,4.31,24/04/2013,right
AMNH_275189,Oryzorictes_hova,19_CorCon,1,6.34,24/04/2013,right
AMNH_275189,Oryzorictes_hova,15_ML,2,21.33,24/04/2013,right
AMNH_275189,Oryzorictes_hova,16_MTR,2,13.27,24/04/2013,right
AMNH_275189,Oryzorictes_hova,17_CorP,2,7.03,24/04/2013,right
AMNH_275189,Oryzorictes_hova,18_ConY,2,4.33,24/04/2013,right
AMNH_275189,Oryzorictes_hova,19_CorCon,2,6.33,24/04/2013,right
AMNH_275189,Oryzorictes_hova,15_ML,3,21.31,24/04/2013,right
AMNH_275189,Oryzorictes_hova,16_MTR,3,13.25,24/04/2013,right
AMNH_275189,Oryzorictes_hova,17_CorP,3,7.04,24/04/2013,right
AMNH_275189,Oryzorictes_hova,18_ConY,3,4.3,24/04/2013,right
AMNH_275189,Oryzorictes_hova,19_CorCon,3,6.31,24/04/2013,right
AMNH_275190,Oryzorictes_hova,15_ML,1,21.26,25/04/2013,right
AMNH_275190,Oryzorictes_hova,16_MTR,1,13.14,25/04/2013,right
AMNH_275190,Oryzorictes_hova,17_CorP,1,6.98,25/04/2013,right
AMNH_275190,Oryzorictes_hova,18_ConY,1,4.66,25/04/2013,right
AMNH_275190,Oryzorictes_hova,19_CorCon,1,6.4,25/04/2013,right
AMNH_275190,Oryzorictes_hova,15_ML,2,21.25,25/04/2013,right
AMNH_275190,Oryzorictes_hova,16_MTR,2,13.16,25/04/2013,right
AMNH_275190,Oryzorictes_hova,17_CorP,2,6.99,25/04/2013,right
AMNH_275190,Oryzorictes_hova,18_ConY,2,4.63,25/04/2013,right
AMNH_275190,Oryzorictes_hova,19_CorCon,2,6.41,25/04/2013,right
AMNH_275190,Oryzorictes_hova,15_ML,3,21.24,25/04/2013,right
AMNH_275190,Oryzorictes_hova,16_MTR,3,13.18,25/04/2013,right
AMNH_275190,Oryzorictes_hova,17_CorP,3,7.01,25/04/2013,right
AMNH_275190,Oryzorictes_hova,18_ConY,3,4.62,25/04/2013,right
AMNH_275190,Oryzorictes_hova,19_CorCon,3,6.39,25/04/2013,right
AMNH_275191,Oryzorictes_hova,15_ML,1,22.51,25/04/2013,right
AMNH_275191,Oryzorictes_hova,16_MTR,1,13.57,25/04/2013,right
AMNH_275191,Oryzorictes_hova,17_CorP,1,6.86,25/04/2013,right
AMNH_275191,Oryzorictes_hova,18_ConY,1,4.1,25/04/2013,right
AMNH_275191,Oryzorictes_hova,19_CorCon,1,6.63,25/04/2013,right
AMNH_275191,Oryzorictes_hova,15_ML,2,22.52,25/04/2013,right
AMNH_275191,Oryzorictes_hova,16_MTR,2,13.56,25/04/2013,right
AMNH_275191,Oryzorictes_hova,17_CorP,2,6.86,25/04/2013,right
AMNH_275191,Oryzorictes_hova,18_ConY,2,4.11,25/04/2013,right
AMNH_275191,Oryzorictes_hova,19_CorCon,2,6.64,25/04/2013,right
AMNH_275191,Oryzorictes_hova,15_ML,3,22.55,25/04/2013,right
AMNH_275191,Oryzorictes_hova,16_MTR,3,13.58,25/04/2013,right
AMNH_275191,Oryzorictes_hova,17_CorP,3,6.88,25/04/2013,right
AMNH_275191,Oryzorictes_hova,18_ConY,3,4.11,25/04/2013,right
AMNH_275191,Oryzorictes_hova,19_CorCon,3,6.63,25/04/2013,right
AMNH_275360,Oryzorictes_hova,15_ML,1,22.11,25/04/2013,right
AMNH_275360,Oryzorictes_hova,16_MTR,1,13.96,25/04/2013,right
AMNH_275360,Oryzorictes_hova,17_CorP,1,6.88,25/04/2013,right
AMNH_275360,Oryzorictes_hova,18_ConY,1,4.42,25/04/2013,right
AMNH_275360,Oryzorictes_hova,19_CorCon,1,6.01,25/04/2013,right
AMNH_275360,Oryzorictes_hova,15_ML,2,22.23,25/04/2013,right
AMNH_275360,Oryzorictes_hova,16_MTR,2,13.99,25/04/2013,right
AMNH_275360,Oryzorictes_hova,17_CorP,2,6.91,25/04/2013,right
AMNH_275360,Oryzorictes_hova,18_ConY,2,4.44,25/04/2013,right
AMNH_275360,Oryzorictes_hova,19_CorCon,2,6.03,25/04/2013,right
AMNH_275360,Oryzorictes_hova,15_ML,3,22.23,25/04/2013,right
AMNH_275360,Oryzorictes_hova,16_MTR,3,14.02,25/04/2013,right
AMNH_275360,Oryzorictes_hova,17_CorP,3,6.91,25/04/2013,right
AMNH_275360,Oryzorictes_hova,18_ConY,3,4.41,25/04/2013,right
AMNH_275360,Oryzorictes_hova,19_CorCon,3,6.06,25/04/2013,right
AMNH_51324,Potamogale_velox,15_ML,1,44.93,25/04/2013,right
AMNH_51324,Potamogale_velox,16_MTR,1,27.91,25/04/2013,right
AMNH_51324,Potamogale_velox,17_CorP,1,14.15,25/04/2013,right
AMNH_51324,Potamogale_velox,18_ConY,1,7.29,25/04/2013,right
AMNH_51324,Potamogale_velox,19_CorCon,1,12.14,25/04/2013,right
AMNH_51324,Potamogale_velox,15_ML,2,44.95,25/04/2013,right
AMNH_51324,Potamogale_velox,16_MTR,2,27.9,25/04/2013,right
AMNH_51324,Potamogale_velox,17_CorP,2,14.18,25/04/2013,right
AMNH_51324,Potamogale_velox,18_ConY,2,7.34,25/04/2013,right
AMNH_51324,Potamogale_velox,19_CorCon,2,12.12,25/04/2013,right
AMNH_51324,Potamogale_velox,15_ML,3,44.94,25/04/2013,right
AMNH_51324,Potamogale_velox,16_MTR,3,27.85,25/04/2013,right
AMNH_51324,Potamogale_velox,17_CorP,3,14.2,25/04/2013,right
AMNH_51324,Potamogale_velox,18_ConY,3,7.33,25/04/2013,right
AMNH_51324,Potamogale_velox,19_CorCon,3,12.16,25/04/2013,right
AMNH_51327,Potamogale_velox,15_ML,1,41.53,25/04/2013,right
AMNH_51327,Potamogale_velox,16_MTR,1,22.68,25/04/2013,right
AMNH_51327,Potamogale_velox,17_CorP,1,14.22,25/04/2013,right
AMNH_51327,Potamogale_velox,18_ConY,1,7.57,25/04/2013,right
AMNH_51327,Potamogale_velox,19_CorCon,1,11.46,25/04/2013,right
AMNH_51327,Potamogale_velox,15_ML,2,41.53,25/04/2013,right
AMNH_51327,Potamogale_velox,16_MTR,2,22.66,25/04/2013,right
AMNH_51327,Potamogale_velox,17_CorP,2,14.2,25/04/2013,right
AMNH_51327,Potamogale_velox,18_ConY,2,7.51,25/04/2013,right
AMNH_51327,Potamogale_velox,19_CorCon,2,11.48,25/04/2013,right
AMNH_51327,Potamogale_velox,15_ML,3,41.52,25/04/2013,right
AMNH_51327,Potamogale_velox,16_MTR,3,22.66,25/04/2013,right
AMNH_51327,Potamogale_velox,17_CorP,3,14.19,25/04/2013,right
AMNH_51327,Potamogale_velox,18_ConY,3,7.48,25/04/2013,right
AMNH_51327,Potamogale_velox,19_CorCon,3,11.49,25/04/2013,right
AMNH_31270,Echinops_telfairi,15_ML,1,23.29,25/04/2013,right
AMNH_31270,Echinops_telfairi,16_MTR,1,12.74,25/04/2013,right
AMNH_31270,Echinops_telfairi,17_CorP,1,9.4,25/04/2013,right
AMNH_31270,Echinops_telfairi,18_ConY,1,6.41,25/04/2013,right
AMNH_31270,Echinops_telfairi,19_CorCon,1,8.27,25/04/2013,right
AMNH_31270,Echinops_telfairi,15_ML,2,23.31,25/04/2013,right
AMNH_31270,Echinops_telfairi,16_MTR,2,12.72,25/04/2013,right
AMNH_31270,Echinops_telfairi,17_CorP,2,9.44,25/04/2013,right
AMNH_31270,Echinops_telfairi,18_ConY,2,6.38,25/04/2013,right
